"","X","SubjectID","TrialNumber","StartingPositionIndex","ImageNumber","ImageName","TimeOut","TimeOutStr","TimeStampBegin","TimeStampEnd","TrialDuration","Angle","TriggerPressedFreq","CancelPressedFreq","PhotoToCenterFreq","ParticipantPosition_x","ParticipantPosition_y","ParticipantPosition_z","ParticipantPosition_x.1","ParticipantRotation_x","ParticipantRotation_y","ParticipantRotation_z","ParticipantPosition_y.1","PointerPosition_x","PointerPosition_y","PointerPosition_z","ParticipantPosition_z.1","PointerRotation_x","PointerRotation_y","PointerRotation_z","PointerDirection_x","PointerDirection_y","PointerDirection_z","ParticipantRotation_x.1","ParticipantRotation_y.1","TargetBuildingPosition_x","TargetBuildingPosition_y","TargetBuildingPosition_z","ParticipantRotation_z.1","TargetBuildingRotation_x","TargetBuildingRotation_y","TargetBuildingRotation_z","TargetBuildingDirection_x","TargetBuildingDirection_y","TargetBuildingDirection_z","PointerPosition_x.1","PointerPosition_y.1","PointerPosition_z.1","PointerRotation_x.1","PointerRotation_y.1","PointerRotation_z.1","PointerDirection_x.1","PointerDirection_y.1","PointerDirection_z.1","TargetBuildingName","TargetBuildingPosition_x.1","TargetBuildingPosition_y.1","TargetBuildingPosition_z.1","TargetBuildingRotation_x.1","TargetBuildingRotation_y.1","TargetBuildingRotation_z.1","TargetBuildingDirection_x.1","TargetBuildingDirection_y.1","TargetBuildingDirection_z.1","DistanceToParticipant","PointedDirections","TriggerPressedTimeStamps","CancelPressedTimeStamps","PhotoToCenterTimeStamps","PhotoReleasedTimeStamps","Condition","Task","RecalculatedAngle","SignedAngle"
"912",911,1043,16,6,2,"TaskBuilding_3","False","False","2021-07-26 09:07:23.015101440","2021-07-26 09:07:28.486636544",5.47153520584106,28.3896961212158,2,0,0,-185.517776489258,1.03096079826355,-159.790496826172,-185.517776489258,355.683044433594,178.906021118164,3.74661660194397,1.03096079826355,-185.22297668457,0.485960006713867,-159.856811523438,-159.790496826172,2.61452031135559,87.6689224243164,335.607482910156,0.998132348060607,-0.045616149902343,0.040631473064422,355.683044433594,178.906021118164,132.779266357422,-1.08327293395996,29.1151313781738,3.74661660194397,1.9216329746e-05,139.375045776367,-7.113092124e-06,0.651104807853698,-3.35388222083566e-07,-0.75898790359497,-185.22297668457,0.485960006713867,-159.856811523438,2.61452031135559,87.6689224243164,335.607482910156,0.998132348060607,-0.045616149902343,0.040631473064422,"TaskBuilding_3",132.779266357422,-1.08327293395996,29.1151313781738,1.9216329746e-05,139.375045776367,-7.113092124e-06,0.651104807853698,-3.35388222083566e-07,-0.75898790359497,370.120544433594,"[{'x': 0.9981323480606071, 'y': -0.045616149902343, 'z': 0.040631473064422004}]","[1627290448.154019, 1627290448.4866366]","[]","[]","[]","Belt","PTB",28.3575619389453,28.3575619389453
"913",912,1043,17,6,3,"TaskBuilding_4","False","False","2021-07-26 09:07:28.752924672","2021-07-26 09:07:42.526850816",13.7739260196686,140.921981811523,2,0,0,-185.44905090332,1.03869390487671,-159.732788085938,-185.44905090332,352.167633056641,94.7980270385742,357.715057373047,1.03869390487671,-185.820602416992,0.490148544311523,-159.475402832031,-159.732788085938,359.437408447266,299.937805175781,346.811950683594,-0.866525888442993,0.00981879979372,0.499035507440567,352.167633056641,94.7980270385742,45.8665390014648,-4.68255615234375,-122.198310852051,357.715057373047,0,0,0,0,0,1,-185.820602416992,0.490148544311523,-159.475402832031,359.437408447266,299.937805175781,346.811950683594,-0.866525888442993,0.00981879979372,0.499035507440567,"TaskBuilding_4",45.8665390014648,-4.68255615234375,-122.198310852051,0,0,0,0,0,1,234.517059326172,"[{'x': -0.866525888442993, 'y': 0.00981879979372, 'z': 0.499035507440567}]","[1627290462.0376046, 1627290462.5268507]","[]","[]","[]","Belt","PTB",140.845418128647,-140.845418128647
"914",913,1043,18,6,0,"TaskBuilding_1","False","False","2021-07-26 09:07:42.792647424","2021-07-26 09:07:54.222850816",11.4302034378052,133.622741699219,2,0,0,-185.60823059082,1.04514837265015,-159.685577392578,-185.60823059082,350.316223144531,299.838134765625,359.718292236328,1.04514837265015,-185.636520385742,0.50613260269165,-160.121063232422,-159.685577392578,352.640777587891,205.86474609375,347.728515625,-0.432654798030853,0.128089576959609,-0.892414271831512,350.316223144531,299.838134765625,255.062286376953,-1.66304397583008,-18.9844818115234,359.718292236328,2.3328420866e-05,145.325836181641,-5.493742719e-06,0.56890869140625,-4.07157756399101e-07,-0.822400689125061,-185.636520385742,0.50613260269165,-160.121063232422,352.640777587891,205.86474609375,347.728515625,-0.432654798030853,0.128089576959609,-0.892414271831512,"TaskBuilding_1",255.062286376953,-1.66304397583008,-18.9844818115234,2.3328420866e-05,145.325836181641,-5.493742719e-06,0.56890869140625,-4.07157756399101e-07,-0.822400689125061,462.567718505859,"[{'x': -0.43265479803085305, 'y': 0.12808957695960901, 'z': -0.8924142718315121}]","[1627290473.4898112, 1627290474.2228508]","[]","[]","[]","Belt","PTB",133.572442654262,133.572442654262
"915",914,1043,19,6,4,"TaskBuilding_5","False","False","2021-07-26 09:07:54.490138368","2021-07-26 09:07:56.788117760",2.29797959327698,125.913818359375,2,0,0,-185.533889770508,1.04381060600281,-159.807861328125,-185.533889770508,350.215881347656,182.641143798828,2.05143857002258,1.04381060600281,-185.532302856445,0.513241291046142,-160.111206054688,-159.807861328125,351.505249023438,167.085052490234,340.114868164062,0.221052438020706,0.14771893620491,-0.964010000228881,350.215881347656,182.641143798828,-15.7201499938965,0.160140991210937,34.0602188110352,2.05143857002258,5.061773208e-06,70.2090911865234,-1.3139530892e-05,0.940934479236602,-8.83446062971416e-08,0.338588654994964,-185.532302856445,0.513241291046142,-160.111206054688,351.505249023438,167.085052490234,340.114868164062,0.221052438020706,0.14771893620491,-0.964010000228881,"TaskBuilding_5",-15.7201499938965,0.160140991210937,34.0602188110352,5.061773208e-06,70.2090911865234,-1.3139530892e-05,0.940934479236602,-8.83446062971416e-08,0.338588654994964,257.626068115234,"[{'x': 0.221052438020706, 'y': 0.14771893620491, 'z': -0.9640100002288811}]","[1627290476.3781893, 1627290476.788118]","[]","[]","[]","Belt","PTB",125.869152227322,125.869152227322
"916",915,1043,20,6,1,"TaskBuilding_2","False","False","2021-07-26 09:07:57.050416128","2021-07-26 09:07:59.152539392",2.10212326049805,103.639656066895,2,0,0,-185.52180480957,1.04785346984863,-159.799377441406,-185.52180480957,346.977294921875,175.384872436523,2.4693751335144,1.04785346984863,-185.455276489258,0.505322217941284,-160.079956054688,-159.799377441406,354.603302001953,147.793487548828,341.767639160156,0.530609965324401,0.094050779938697,-0.842382133007049,346.977294921875,175.384872436523,197.395660400391,-2.95098876953125,234.249404907227,2.4693751335144,4.0967432141e-05,171.773101806641,-1.662281988e-06,0.143093660473823,-7.15016540198121e-07,-0.989709019660949,-185.455276489258,0.505322217941284,-160.079956054688,354.603302001953,147.793487548828,341.767639160156,0.530609965324401,0.094050779938697,-0.842382133007049,"TaskBuilding_2",197.395660400391,-2.95098876953125,234.249404907227,4.0967432141e-05,171.773101806641,-1.662281988e-06,0.143093660473823,-7.15016540198121e-07,-0.989709019660949,549.385498046875,"[{'x': 0.5306099653244011, 'y': 0.09405077993869701, 'z': -0.8423821330070491}]","[1627290478.7765443, 1627290479.1525395]","[]","[]","[]","Belt","PTB",103.614292537383,103.614292537383
"917",916,1043,21,6,7,"TaskBuilding_8","False","False","2021-07-26 09:07:59.419827456","2021-07-26 09:08:01.906565632",2.48673820495605,168.992584228516,2,0,0,-185.505416870117,1.05075335502625,-159.785858154297,-185.505416870117,344.079620361328,148.416091918945,1.82905697822571,1.05075335502625,-185.30842590332,0.509169578552246,-160.001281738281,-159.785858154297,356.556182861328,128.800659179688,345.44677734375,0.77792340517044,0.060069967061281,-0.625481128692627,344.079620361328,148.416091918945,-311.34130859375,1.27165222167969,-93.5706405639648,1.82905697822571,270,89.0851440429688,0,-2.08616256713867e-07,0.99999988079071,-1.78813934326172e-07,-185.30842590332,0.509169578552246,-160.001281738281,356.556182861328,128.800659179688,345.44677734375,0.77792340517044,0.060069967061281,-0.625481128692627,"TaskBuilding_8",-311.34130859375,1.27165222167969,-93.5706405639648,270,89.0851440429688,0,-2.08616256713867e-07,0.99999988079071,-1.78813934326172e-07,142.031036376953,"[{'x': 0.77792340517044, 'y': 0.060069967061281, 'z': -0.6254811286926271}]","[1627290481.5730731, 1627290481.9065657]","[]","[]","[]","Belt","PTB",168.952822166457,-168.952822166457
"918",917,1043,22,2,7,"TaskBuilding_8","False","False","2021-07-26 09:08:03.049417984","2021-07-26 09:08:15.522616832",12.473198890686,118.697448730469,2,0,0,140.531845092773,1.06417346000671,16.1457366943359,140.531845092773,344.497161865234,131.469985961914,2.05231595039368,1.06417346000671,140.710144042969,0.509812831878662,15.8910827636719,16.1457366943359,358.597198486328,137.690704345703,346.923614501953,0.672930777072906,0.024481266736984,-0.739300191402435,344.497161865234,131.469985961914,-311.34130859375,1.27165222167969,-93.5706405639648,2.05231595039368,270,89.0851440429688,0,-2.08616256713867e-07,0.99999988079071,-1.78813934326172e-07,140.710144042969,0.509812831878662,15.8910827636719,358.597198486328,137.690704345703,346.923614501953,0.672930777072906,0.024481266736984,-0.739300191402435,"TaskBuilding_8",-311.34130859375,1.27165222167969,-93.5706405639648,270,89.0851440429688,0,-2.08616256713867e-07,0.99999988079071,-1.78813934326172e-07,464.923675537109,"[{'x': 0.672930777072906, 'y': 0.024481266736984003, 'z': -0.7393001914024351}]","[1627290495.233763, 1627290495.5226169]","[]","[]","[]","Belt","PTB",118.661782832627,-118.661782832627
"919",918,1043,23,2,1,"TaskBuilding_2","False","False","2021-07-26 09:08:15.789412352","2021-07-26 09:08:19.632559104",3.84314680099487,150.366149902344,2,0,0,140.516708374023,1.06088972091675,16.1372985839844,140.516708374023,348.171905517578,139.238067626953,0.232373923063278,1.06088972091675,140.659912109375,0.526625394821167,15.8399505615234,16.1372985839844,353.304565429688,164.92790222168,341.863586425781,0.25826096534729,0.116591341793537,-0.959013879299163,348.171905517578,139.238067626953,197.395660400391,-2.95098876953125,234.249404907227,0.232373923063278,4.0967432141e-05,171.773101806641,-1.662281988e-06,0.143093660473823,-7.15016540198121e-07,-0.989709019660949,140.659912109375,0.526625394821167,15.8399505615234,353.304565429688,164.92790222168,341.863586425781,0.25826096534729,0.116591341793537,-0.959013879299163,"TaskBuilding_2",197.395660400391,-2.95098876953125,234.249404907227,4.0967432141e-05,171.773101806641,-1.662281988e-06,0.143093660473823,-7.15016540198121e-07,-0.989709019660949,225.289199829102,"[{'x': 0.25826096534729004, 'y': 0.11659134179353701, 'z': -0.959013879299163}]","[1627290498.3322823, 1627290499.632559]","[]","[]","[]","Belt","PTB",150.311905690202,150.311905690202
"920",919,1043,24,2,3,"TaskBuilding_4","False","False","2021-07-26 09:08:19.898851072","2021-07-26 09:08:24.285829632",4.38697838783264,108.841186523438,2,0,0,140.516311645508,1.06141829490662,16.1403503417969,140.516311645508,346.638824462891,144.037155151367,1.56200361251831,1.06141829490662,140.740203857422,0.520485877990722,15.9696197509766,16.1403503417969,357.365447998047,105.634429931641,336.376770019531,0.961983025074005,0.04596522450447,-0.269213795661926,346.638824462891,144.037155151367,45.8665390014648,-4.68255615234375,-122.198310852051,1.56200361251831,0,0,0,0,0,1,140.740203857422,0.520485877990722,15.9696197509766,357.365447998047,105.634429931641,336.376770019531,0.961983025074005,0.04596522450447,-0.269213795661926,"TaskBuilding_4",45.8665390014648,-4.68255615234375,-122.198310852051,0,0,0,0,0,1,167.742630004883,"[{'x': 0.9619830250740051, 'y': 0.045965224504470006, 'z': -0.26921379566192605}]","[1627290503.9636915, 1627290504.2858295]","[]","[]","[]","Belt","PTB",108.745065863899,-108.745065863899
"921",920,1043,25,2,0,"TaskBuilding_1","False","False","2021-07-26 09:08:24.552118272","2021-07-26 09:08:30.404672512",5.85255432128906,38.4705238342285,2,0,0,140.534027099609,1.05945467948914,16.1551208496094,140.534027099609,347.385711669922,122.217300415039,1.90035796165466,1.05945467948914,140.700103759766,0.50819993019104,15.8741455078125,16.1551208496094,0.738606393337249,145.422225952148,342.343811035156,0.567477285861969,-0.012890756130218,-0.823288083076477,347.385711669922,122.217300415039,255.062286376953,-1.66304397583008,-18.9844818115234,1.90035796165466,2.3328420866e-05,145.325836181641,-5.493742719e-06,0.56890869140625,-4.07157756399101e-07,-0.822400689125061,140.700103759766,0.50819993019104,15.8741455078125,0.738606393337249,145.422225952148,342.343811035156,0.567477285861969,-0.012890756130218,-0.823288083076477,"TaskBuilding_1",255.062286376953,-1.66304397583008,-18.9844818115234,2.3328420866e-05,145.325836181641,-5.493742719e-06,0.56890869140625,-4.07157756399101e-07,-0.822400689125061,119.964370727539,"[{'x': 0.567477285861969, 'y': -0.012890756130218001, 'z': -0.823288083076477}]","[1627290510.1124537, 1627290510.4046726]","[]","[]","[]","Belt","PTB",38.3651408643816,38.3651408643816
"922",921,1043,26,2,6,"TaskBuilding_7","False","False","2021-07-26 09:08:30.671957248","2021-07-26 09:08:37.610871552",6.93891429901123,12.9616422653198,2,0,0,140.525939941406,1.05717873573303,16.1454467773438,140.525939941406,349.146087646484,136.12744140625,2.21956920623779,1.05717873573303,140.178527832031,0.509549140930175,15.9153594970703,16.1454467773438,357.731018066406,227.378540039062,352.103851318359,-0.735266685485839,0.039590772241353,-0.676620841026306,349.146087646484,136.12744140625,-192.461410522461,-0.946640014648437,-173.510040283203,2.21956920623779,-6.027028575e-06,27.4618644714355,-4.10935263e-06,0.461158126592636,1.05191489296885e-07,0.887317955493927,140.178527832031,0.509549140930175,15.9153594970703,357.731018066406,227.378540039062,352.103851318359,-0.735266685485839,0.039590772241353,-0.676620841026306,"TaskBuilding_7",-192.461410522461,-0.946640014648437,-173.510040283203,-6.027028575e-06,27.4618644714355,-4.10935263e-06,0.461158126592636,1.05191489296885e-07,0.887317955493927,383.185852050781,"[{'x': -0.7352666854858391, 'y': 0.039590772241353, 'z': -0.676620841026306}]","[1627290517.3215837, 1627290517.6108716]","[]","[]","[]","Belt","PTB",12.9574552505195,-12.9574552505194
"923",922,1043,27,2,5,"TaskBuilding_6","False","False","2021-07-26 09:08:37.877157888","2021-07-26 09:08:40.831393280",2.95423531532288,61.4446411132812,2,0,0,140.402099609375,1.05192041397095,16.1183624267578,140.402099609375,354.062561035156,233.23681640625,358.720703125,1.05192041397095,140.161895751953,0.502753496170044,15.9321441650391,16.1183624267578,358.897644042969,230.247848510742,348.757446289062,-0.768675625324249,0.01923831552267,-0.639349639415741,354.062561035156,233.23681640625,-166.058334350586,2.423095703125,137.745452880859,358.720703125,1.1109343176e-05,319.793121337891,1.0480455785e-05,-0.645549297332763,-1.93894578615073e-07,0.763718605041503,140.161895751953,0.502753496170044,15.9321441650391,358.897644042969,230.247848510742,348.757446289062,-0.768675625324249,0.01923831552267,-0.639349639415741,"TaskBuilding_6",-166.058334350586,2.423095703125,137.745452880859,1.1109343176e-05,319.793121337891,1.0480455785e-05,-0.645549297332763,-1.93894578615073e-07,0.763718605041503,329.667236328125,"[{'x': -0.768675625324249, 'y': 0.01923831552267, 'z': -0.6393496394157411}]","[1627290520.5426042, 1627290520.8313932]","[]","[]","[]","Belt","PTB",61.3991415303693,-61.3991415303693
"924",923,1043,28,2,4,"TaskBuilding_5","False","False","2021-07-26 09:08:41.098189312","2021-07-26 09:08:43.108434944",2.01024556159973,24.3012924194336,2,0,0,140.406829833984,1.05431032180786,16.1158905029297,140.406829833984,351.987030029297,232.402221679688,359.535919189453,1.05431032180786,140.11767578125,0.503279685974121,15.9915313720703,16.1158905029297,357.303802490234,252.312347412109,348.515502929688,-0.951672375202179,0.047040306031703,-0.30349126458168,351.987030029297,232.402221679688,-15.7201499938965,0.160140991210937,34.0602188110352,359.535919189453,5.061773208e-06,70.2090911865234,-1.3139530892e-05,0.940934479236602,-8.83446062971416e-08,0.338588654994964,140.11767578125,0.503279685974121,15.9915313720703,357.303802490234,252.312347412109,348.515502929688,-0.951672375202179,0.047040306031703,-0.30349126458168,"TaskBuilding_5",-15.7201499938965,0.160140991210937,34.0602188110352,5.061773208e-06,70.2090911865234,-1.3139530892e-05,0.940934479236602,-8.83446062971416e-08,0.338588654994964,157.138519287109,"[{'x': -0.9516723752021791, 'y': 0.047040306031703005, 'z': -0.30349126458168}]","[1627290522.84115, 1627290523.108435]","[]","[]","[]","Belt","PTB",24.2441183088344,-24.2441183088344
"925",924,1043,29,5,2,"TaskBuilding_3","False","False","2021-07-26 09:08:44.251987456","2021-07-26 09:09:03.120157184",18.8681697845459,150.378799438477,2,0,0,-177.324111938477,4.47506189346313,131.593414306641,-177.324111938477,349.921020507812,250.930847167969,359.918579101562,4.47506189346313,-177.235824584961,3.97520732879639,131.90071105957,131.593414306641,350.515228271484,317.964172363281,349.151672363281,-0.660441637039184,0.164785474538803,0.732572615146637,349.921020507812,250.930847167969,132.779266357422,-1.08327293395996,29.1151313781738,359.918579101562,1.9216329746e-05,139.375045776367,-7.113092124e-06,0.651104807853698,-3.35388222083566e-07,-0.75898790359497,-177.235824584961,3.97520732879639,131.90071105957,350.515228271484,317.964172363281,349.151672363281,-0.660441637039184,0.164785474538803,0.732572615146637,"TaskBuilding_3",132.779266357422,-1.08327293395996,29.1151313781738,1.9216329746e-05,139.375045776367,-7.113092124e-06,0.651104807853698,-3.35388222083566e-07,-0.75898790359497,326.657531738281,"[{'x': -0.660441637039184, 'y': 0.16478547453880302, 'z': 0.7325726151466371}]","[1627290541.8138192, 1627290543.1201572]","[]","[]","[]","Belt","PTB",150.322750752843,-150.322750752843
"926",925,1043,30,5,7,"TaskBuilding_8","False","False","2021-07-26 09:09:03.390998784","2021-07-26 09:09:05.223713792",1.83271503448486,140.419082641602,2,0,0,-177.260299682617,4.47277927398682,131.717529296875,-177.260299682617,351.490051269531,336.963134765625,0.559190332889556,4.47277927398682,-177.234481811523,3.96157836914062,131.989944458008,131.717529296875,358.958679199219,351.152648925781,344.635650634766,-0.153777226805686,0.018173370510339,0.987938404083252,351.490051269531,336.963134765625,-311.34130859375,1.27165222167969,-93.5706405639648,0.559190332889556,270,89.0851440429688,0,-2.08616256713867e-07,0.99999988079071,-1.78813934326172e-07,-177.234481811523,3.96157836914062,131.989944458008,358.958679199219,351.152648925781,344.635650634766,-0.153777226805686,0.018173370510339,0.987938404083252,"TaskBuilding_8",-311.34130859375,1.27165222167969,-93.5706405639648,270,89.0851440429688,0,-2.08616256713867e-07,0.99999988079071,-1.78813934326172e-07,262.176330566406,"[{'x': -0.153777226805686, 'y': 0.018173370510339, 'z': 0.9879384040832521}]","[1627290544.9464552, 1627290545.2237139]","[]","[]","[]","Belt","PTB",140.393506695979,140.393506695979
"927",926,1043,31,5,0,"TaskBuilding_1","False","False","2021-07-26 09:09:05.490000384","2021-07-26 09:09:14.115706368",8.62570595741272,115.733909606934,2,0,0,-177.262435913086,4.47668743133545,131.713836669922,-177.262435913086,348.962585449219,343.079986572266,2.59592962265015,4.47668743133545,-177.310775756836,3.98553037643433,131.211929321289,131.713836669922,346.920013427734,224.889953613281,343.122863769531,-0.687436878681182,0.226311102509498,-0.690082669258117,348.962585449219,343.079986572266,255.062286376953,-1.66304397583008,-18.9844818115234,2.59592962265015,2.3328420866e-05,145.325836181641,-5.493742719e-06,0.56890869140625,-4.07157756399101e-07,-0.822400689125061,-177.310775756836,3.98553037643433,131.211929321289,346.920013427734,224.889953613281,343.122863769531,-0.687436878681182,0.226311102509498,-0.690082669258117,"TaskBuilding_1",255.062286376953,-1.66304397583008,-18.9844818115234,2.3328420866e-05,145.325836181641,-5.493742719e-06,0.56890869140625,-4.07157756399101e-07,-0.822400689125061,457.91650390625,"[{'x': -0.6874368786811821, 'y': 0.226311102509498, 'z': -0.690082669258117}]","[1627290553.8498225, 1627290554.1157064]","[]","[]","[]","Belt","PTB",115.672588885863,115.672588885863
"928",927,1043,32,5,3,"TaskBuilding_4","False","False","2021-07-26 09:09:14.382500352","2021-07-26 09:09:17.894386432",3.51188611984253,168.504898071289,2,0,0,-177.197708129883,4.48074865341187,131.55290222168,-177.197708129883,346.047637939453,167.930816650391,3.93359398841858,4.48074865341187,-177.686752319336,3.97512626647949,131.609649658203,131.55290222168,352.941314697266,307.131378173828,344.10888671875,-0.791210830211639,0.122885875403881,0.599069654941558,346.047637939453,167.930816650391,45.8665390014648,-4.68255615234375,-122.198310852051,3.93359398841858,0,0,0,0,0,1,-177.686752319336,3.97512626647949,131.609649658203,352.941314697266,307.131378173828,344.10888671875,-0.791210830211639,0.122885875403881,0.599069654941558,"TaskBuilding_4",45.8665390014648,-4.68255615234375,-122.198310852051,0,0,0,0,0,1,338.164154052734,"[{'x': -0.7912108302116391, 'y': 0.122885875403881, 'z': 0.5990696549415581}]","[1627290557.6051624, 1627290557.8943865]","[]","[]","[]","Belt","PTB",168.449013460369,168.449013460369
"929",928,1043,33,5,4,"TaskBuilding_5","False","False","2021-07-26 09:09:18.161672448","2021-07-26 09:09:20.438608640",2.27693629264831,164.671020507812,2,0,0,-177.340774536133,4.46955060958862,131.610397338867,-177.340774536133,354.682586669922,284.265258789062,2.22235202789307,4.46955060958862,-177.692886352539,3.96332550048828,131.569702148438,131.610397338867,353.268737792969,285.719451904297,349.528717041016,-0.955964505672454,0.117212660610675,0.269059568643569,354.682586669922,284.265258789062,-15.7201499938965,0.160140991210937,34.0602188110352,2.22235202789307,5.061773208e-06,70.2090911865234,-1.3139530892e-05,0.940934479236602,-8.83446062971416e-08,0.338588654994964,-177.692886352539,3.96332550048828,131.569702148438,353.268737792969,285.719451904297,349.528717041016,-0.955964505672454,0.117212660610675,0.269059568643569,"TaskBuilding_5",-15.7201499938965,0.160140991210937,34.0602188110352,5.061773208e-06,70.2090911865234,-1.3139530892e-05,0.940934479236602,-8.83446062971416e-08,0.338588654994964,188.84407043457,"[{'x': -0.9559645056724541, 'y': 0.117212660610675, 'z': 0.269059568643569}]","[1627290559.412249, 1627290560.4386086]","[]","[]","[]","Belt","PTB",164.605309258309,164.605309258309
"930",929,1043,34,5,1,"TaskBuilding_2","False","False","2021-07-26 09:09:20.703900928","2021-07-26 09:09:23.312160000",2.6082592010498,84.3840408325195,2,0,0,-177.328262329102,4.4773473739624,131.594802856445,-177.328262329102,348.861206054688,275.182891845703,1.45409309864044,4.4773473739624,-177.244644165039,3.93441724777222,131.243286132812,131.594802856445,358.560668945312,159.010635375977,343.584838867188,0.358081758022308,0.025118606165051,-0.93335223197937,348.861206054688,275.182891845703,197.395660400391,-2.95098876953125,234.249404907227,1.45409309864044,4.0967432141e-05,171.773101806641,-1.662281988e-06,0.143093660473823,-7.15016540198121e-07,-0.989709019660949,-177.244644165039,3.93441724777222,131.243286132812,358.560668945312,159.010635375977,343.584838867188,0.358081758022308,0.025118606165051,-0.93335223197937,"TaskBuilding_2",197.395660400391,-2.95098876953125,234.249404907227,4.0967432141e-05,171.773101806641,-1.662281988e-06,0.143093660473823,-7.15016540198121e-07,-0.989709019660949,388.516052246094,"[{'x': 0.358081758022308, 'y': 0.025118606165051002, 'z': -0.9333522319793701}]","[1627290563.0453222, 1627290563.31216]","[]","[]","[]","Belt","PTB",84.3307871498434,84.3307871498434
"931",930,1043,35,5,6,"TaskBuilding_7","False","False","2021-07-26 09:09:23.578451968","2021-07-26 09:09:29.832091904",6.25363993644714,62.1929702758789,2,0,0,-177.209243774414,4.47205352783203,131.542465209961,-177.209243774414,350.637939453125,159.724411010742,1.89525282382965,4.47205352783203,-177.344436645508,4.02735662460327,131.221405029297,131.542465209961,342.433135986328,245.032943725586,338.371643066406,-0.864273965358734,0.301818758249282,-0.402412682771682,350.637939453125,159.724411010742,-192.461410522461,-0.946640014648437,-173.510040283203,1.89525282382965,-6.027028575e-06,27.4618644714355,-4.10935263e-06,0.461158126592636,1.05191489296885e-07,0.887317955493927,-177.344436645508,4.02735662460327,131.221405029297,342.433135986328,245.032943725586,338.371643066406,-0.864273965358734,0.301818758249282,-0.402412682771682,"TaskBuilding_7",-192.461410522461,-0.946640014648437,-173.510040283203,-6.027028575e-06,27.4618644714355,-4.10935263e-06,0.461158126592636,1.05191489296885e-07,0.887317955493927,305.660034179688,"[{'x': -0.864273965358734, 'y': 0.301818758249282, 'z': -0.402412682771682}]","[1627290569.5648067, 1627290569.8320918]","[]","[]","[]","Belt","PTB",62.1706274292425,62.1706274292425
"932",931,1043,36,7,1,"TaskBuilding_2","False","False","2021-07-26 09:09:30.976149760","2021-07-26 09:09:47.812621568",16.8364717960358,21.8712882995605,2,0,0,-291.976989746094,3.43623638153076,-96.1518096923828,-291.976989746094,352.993438720703,167.203491210938,0.050129733979701,3.43623638153076,-291.716735839844,2.89790678024292,-95.7925262451172,-96.1518096923828,358.503814697266,34.1181221008301,343.962951660156,0.560709655284881,0.026110313832759,0.827600717544555,352.993438720703,167.203491210938,197.395660400391,-2.95098876953125,234.249404907227,0.050129733979701,4.0967432141e-05,171.773101806641,-1.662281988e-06,0.143093660473823,-7.15016540198121e-07,-0.989709019660949,-291.716735839844,2.89790678024292,-95.7925262451172,358.503814697266,34.1181221008301,343.962951660156,0.560709655284881,0.026110313832759,0.827600717544555,"TaskBuilding_2",197.395660400391,-2.95098876953125,234.249404907227,4.0967432141e-05,171.773101806641,-1.662281988e-06,0.143093660473823,-7.15016540198121e-07,-0.989709019660949,590.452941894531,"[{'x': 0.560709655284881, 'y': 0.026110313832759004, 'z': 0.8276007175445551}]","[1627290587.5351057, 1627290587.8126216]","[]","[]","[]","Belt","PTB",21.8565214865791,-21.8565214865791
"933",932,1043,37,7,2,"TaskBuilding_3","False","False","2021-07-26 09:09:48.078636288","2021-07-26 09:09:56.099289088",8.02065277099609,40.5451545715332,2,0,0,-291.962585449219,3.44631814956665,-95.9889221191406,-291.962585449219,348.554748535156,42.1486167907715,1.113734126091,3.44631814956665,-291.717102050781,2.90134429931641,-95.7998352050781,-95.9889221191406,358.707275390625,33.0574684143066,350.908843994141,0.54534113407135,0.022560510784387,0.837910532951355,348.554748535156,42.1486167907715,132.779266357422,-1.08327293395996,29.1151313781738,1.113734126091,1.9216329746e-05,139.375045776367,-7.113092124e-06,0.651104807853698,-3.35388222083566e-07,-0.75898790359497,-291.717102050781,2.90134429931641,-95.7998352050781,358.707275390625,33.0574684143066,350.908843994141,0.54534113407135,0.022560510784387,0.837910532951355,"TaskBuilding_3",132.779266357422,-1.08327293395996,29.1151313781738,1.9216329746e-05,139.375045776367,-7.113092124e-06,0.651104807853698,-3.35388222083566e-07,-0.75898790359497,442.891479492188,"[{'x': 0.5453411340713501, 'y': 0.022560510784387002, 'z': 0.8379105329513551}]","[1627290595.8449652, 1627290596.0992892]","[]","[]","[]","Belt","PTB",40.5306474169185,-40.5306474169185
"934",933,1043,38,7,3,"TaskBuilding_4","False","False","2021-07-26 09:09:56.376461824","2021-07-26 09:10:00.165364736",3.78890299797058,121.561180114746,2,0,0,-291.945739746094,3.44767951965332,-96.0070648193359,-291.945739746094,349.103851318359,40.8692817687988,0.081725366413593,3.44767951965332,-291.967407226562,2.95226144790649,-96.4924011230469,-96.0070648193359,345.607818603516,215.912460327148,328.690582275391,-0.568140864372253,0.248557657003402,-0.78449660539627,349.103851318359,40.8692817687988,45.8665390014648,-4.68255615234375,-122.198310852051,0.081725366413593,0,0,0,0,0,1,-291.967407226562,2.95226144790649,-96.4924011230469,345.607818603516,215.912460327148,328.690582275391,-0.568140864372253,0.248557657003402,-0.78449660539627,"TaskBuilding_4",45.8665390014648,-4.68255615234375,-122.198310852051,0,0,0,0,0,1,339.028381347656,"[{'x': -0.5681408643722531, 'y': 0.24855765700340202, 'z': -0.7844966053962701}]","[1627290599.9090505, 1627290600.1653647]","[]","[]","[]","Belt","PTB",121.479074872388,121.479074872388
